gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges
0,0,1,1,-0.3695652173913043,1,1,1,2,1,2,2,2,2,2,1,1,-0.3947550034506557,-0.23492292765485595
1,0,0,0,-0.6086956521739131,1,1,1,2,2,2,2,2,2,2,1,3,-0.45640671727628246,-0.3946410464038984
1,0,0,0,0.08695652173913043,1,2,2,2,2,2,2,2,1,2,0,0,0.2880147227973316,0.39322580409836655
1,0,1,1,-0.2826086956521739,1,2,2,2,1,1,2,2,1,2,1,0,0.4619277662755923,0.04596619467606273
0,1,1,1,0.30434782608695654,1,2,2,2,2,2,2,1,2,2,1,3,0.2640901771336553,0.6558189073453993
0,0,0,1,0.08695652173913043,1,2,1,1,1,1,2,1,2,2,1,1,0.041407867494824016,0.3061956973715886
1,0,1,1,0.043478260869565216,1,2,2,2,2,1,2,2,1,2,1,3,0.35702783528870496,0.411084119376418
0,1,1,1,-0.5652173913043478,1,2,2,2,2,1,2,1,2,2,0,3,0.37819185645272596,-0.3236163088438054
0,0,0,1,0.43478260869565216,1,2,1,1,2,1,1,1,1,1,0,3,0.25488842880147217,0.7765522071214408
0,1,1,1,-0.5869565217391305,1,1,1,2,2,2,2,2,2,2,1,3,-0.4748102139406487,-0.3806345246171915
0,0,1,1,-0.45652173913043476,1,2,2,2,1,1,2,1,2,2,1,3,0.4324821716126064,-0.1822233894323711
0,0,1,1,-0.06521739130434782,1,1,2,2,1,1,2,1,2,2,0,3,0.3551874856222682,0.27347004282202236
0,0,1,1,-0.6086956521739131,1,1,0,0,0,0,0,0,0,2,0,2,-0.9376581550494595,-0.4022716827522815
1,0,0,0,0.9130434782608695,0,0,1,1,1,2,1,1,1,0,0,2,-0.21808143547273987,0.8016180450689018
1,0,0,0,0.9347826086956522,0,0,1,2,1,1,1,1,1,0,1,3,-0.1932367149758454,0.8362695963641403
1,0,0,1,0.8260869565217391,1,2,1,1,1,1,2,2,1,1,0,2,0.08465608465608455,1.0698429372843394
1,0,0,0,-0.2391304347826087,1,1,1,2,2,1,1,2,2,1,1,0,-0.29629629629629634,-0.1286922139788005
0,0,0,1,0.717391304347826,1,2,2,1,1,2,2,2,1,1,0,3,0.4711295146077754,1.343261914662348
0,1,1,1,0.043478260869565216,1,2,2,2,2,1,1,1,2,2,1,1,0.4803312629399585,0.43181668964611636
0,0,0,1,-0.45652173913043476,1,1,0,0,0,0,0,0,0,2,0,2,-0.9247757073844031,-0.3617694905857206
1,0,1,1,0.8913043478260869,0,0,1,1,1,1,1,2,2,0,1,1,-0.47665056360708535,0.4843995068537121
0,0,0,1,0.8695652173913043,0,0,1,2,1,1,1,1,1,1,1,0,-0.17851391764435248,0.8360945148418063
1,0,1,1,-0.6086956521739131,1,1,2,2,2,2,2,1,1,2,0,3,0.3699102829537611,-0.38153911248258304
1,0,1,1,-0.13043478260869565,1,2,1,1,2,1,2,1,1,1,1,3,0.1481481481481481,0.12983024387397046
0,0,0,1,0.9347826086956522,1,2,1,1,2,1,1,1,1,0,0,0,0.2972164711295147,1.370341190116648
1,0,0,0,0.45652173913043476,1,1,2,2,2,2,2,2,2,2,1,1,-0.013802622498274672,0.6301694643234922
0,0,1,1,0.32608695652173914,1,2,2,2,2,1,2,2,1,2,1,2,0.3662295836208881,0.777617286382305
1,0,0,1,0.9347826086956522,1,1,0,0,0,0,0,0,0,0,0,1,-0.9284564067172764,0.007448259762618661
1,0,1,1,-0.45652173913043476,0,0,1,2,1,2,2,2,2,2,1,2,-0.759144237405107,-0.3417518365322186
0,0,1,1,0.21739130434782608,0,0,1,2,2,1,1,2,2,1,0,2,-0.6432022084195997,-0.025963130749421838
1,0,1,1,-0.2391304347826087,1,1,1,2,2,1,2,2,2,2,1,2,-0.3772716816195077,-0.14748429737596566
0,1,0,0,0.06521739130434782,1,1,2,2,1,2,2,1,1,2,1,2,0.43156199677938817,0.42700194778193584
0,0,0,1,0.9130434782608695,1,2,2,2,2,1,2,1,1,1,1,0,0.5180584311019095,1.623800873948599
1,0,0,1,-0.5869565217391305,1,1,2,2,2,2,2,2,2,2,1,3,0.0036806993328732983,-0.3667009534647903
0,0,0,0,0.7391304347826086,1,1,0,0,0,0,0,0,0,0,0,2,-0.9348976305498045,-0.03568015523894982
0,0,1,1,0.30434782608695654,1,1,1,2,1,2,2,2,1,0,1,3,-0.1932367149758454,0.3356969338848401
1,0,0,1,0.2826086956521739,1,2,2,2,2,1,1,2,2,2,1,0,0.28341384863124003,0.6803740908527199
1,0,1,1,-0.10869565217391304,1,2,0,0,0,0,0,0,0,0,0,0,-0.8345985737290086,-0.24660961927063954
0,0,0,0,0.7391304347826086,0,0,1,1,1,1,2,1,1,0,0,3,-0.21164021164021166,0.673910664653229
0,0,0,0,-0.4782608695652174,1,1,0,0,0,0,0,0,0,2,0,2,-0.9247757073844031,-0.3658547261068435
0,0,1,0,-0.1956521739130435,1,1,0,0,0,0,0,0,0,2,1,3,-0.9404186795491144,-0.2986963721649559
0,0,0,0,0.32608695652173914,1,1,0,0,0,0,0,0,0,1,1,1,-0.9201748332183115,-0.15555263753018334
0,0,0,1,-0.021739130434782608,1,1,1,1,1,2,1,2,2,2,0,2,-0.17667356797791584,0.11308077823736679
0,1,0,1,-0.45652173913043476,1,1,1,1,2,2,2,1,2,2,0,1,-0.17667356797791584,-0.24691601193472373
1,0,0,0,0.8913043478260869,1,2,2,2,1,1,1,1,1,0,1,3,0.7306188175753394,1.835926728382903
0,1,0,1,0.9347826086956522,1,1,1,1,1,1,1,1,2,0,0,1,0.0717736369910284,1.1563040290635327
0,0,1,1,-0.6086956521739131,1,2,1,1,1,2,2,2,2,2,0,3,-0.17207269381182427,-0.3901326972038021
0,0,0,1,0.8260869565217391,1,2,0,0,0,0,0,0,0,0,0,0,-0.8263170002300437,0.1128619263344495
0,0,0,0,0.13043478260869565,1,1,2,2,1,2,1,1,2,1,1,3,0.35334713595583167,0.5157536894783299
0,1,0,1,0.34782608695652173,1,2,1,1,2,1,1,2,1,0,0,0,0.08557625948930307,0.6075985380692884
1,0,1,0,-0.391304347826087,1,1,0,0,0,0,0,0,0,2,0,0,-0.9348976305498045,-0.3448887138073665
0,0,1,1,-0.5434782608695652,1,1,1,2,2,2,1,1,2,2,1,3,-0.16931216931216936,-0.33520086957156087
1,0,1,1,-0.2826086956521739,1,1,0,0,0,0,0,0,0,1,0,2,-0.927536231884058,-0.32155910095638274
1,0,1,1,-0.2391304347826087,1,1,0,0,0,0,0,0,0,2,1,2,-0.9376581550494595,-0.2943922847409158
1,1,1,1,-0.5434782608695652,1,2,2,2,2,2,2,1,1,2,1,3,0.4380032206119162,-0.284120835430664
1,0,0,1,-0.1956521739130435,1,1,0,0,0,0,0,0,0,1,0,2,-0.9229353577179664,-0.29325425484574585
0,0,1,1,0.8260869565217391,1,2,1,1,1,1,1,1,1,1,1,1,0.33678398895790196,1.3145777252533208
0,1,0,1,0.2391304347826087,1,1,2,1,1,1,1,1,2,1,1,0,0.5088566827697264,0.7933162628849058
1,0,1,1,-0.5,1,1,0,0,0,0,0,0,0,2,1,2,-0.9118932597193466,-0.3760240445290671
1,0,0,1,0.6521739130434783,1,2,2,2,2,1,1,1,2,2,0,3,0.42051989878076823,1.1638179443970265
1,0,1,1,0.45652173913043476,0,0,1,2,1,1,1,2,2,0,0,0,-0.5668276972624798,0.15600493146287905
0,0,0,1,-0.6086956521739131,1,1,2,2,2,2,1,1,2,2,1,3,0.263170002300437,-0.3832315671984768
1,0,0,1,-0.34782608695652173,1,1,1,2,2,2,2,2,2,1,0,3,-0.4913733609385784,-0.23503964866974517
0,0,1,0,-0.17391304347826086,1,2,0,0,0,0,0,0,0,2,0,2,-0.8428801472279733,-0.2716608670912393
1,0,1,1,0.2608695652173913,1,2,2,2,1,1,2,1,1,2,1,3,0.658845180584311,0.8886335616688186
1,0,1,0,0.10869565217391304,1,1,2,1,1,1,2,1,1,2,1,1,0.641361858753163,0.6683664164459909
0,0,1,1,0.0,1,1,2,2,2,1,1,1,1,2,1,0,0.5208189556015642,0.41114247988386254
1,0,1,1,0.2391304347826087,1,1,1,1,1,2,2,1,2,2,0,2,-0.09937888198757774,0.3466249389038437
0,0,1,1,-0.6086956521739131,1,1,2,2,2,2,2,2,2,2,0,3,-0.010121923165401375,-0.3875648348762392
1,0,0,0,0.43478260869565216,1,2,2,2,1,2,2,1,1,2,1,3,0.5125373821025994,1.018704542635998
0,0,1,1,0.13043478260869565,1,2,1,1,2,1,2,2,2,2,1,3,-0.20059811364159189,0.20332071287359843
0,0,1,1,-0.45652173913043476,1,1,1,2,2,2,2,2,1,2,1,0,-0.2898550724637681,-0.28015232092443043
0,0,1,1,-0.2391304347826087,1,1,1,1,2,1,1,1,2,2,1,3,-0.0395675178283875,-0.0286914844724575
0,1,0,1,0.45652173913043476,1,2,2,1,2,1,2,1,1,0,1,0,0.6358408097538532,1.0986876180888392
1,1,0,1,0.06521739130434782,1,2,2,2,2,2,2,1,2,2,1,0,0.2843340234644583,0.35905572698954613
1,0,1,1,-0.13043478260869565,1,1,1,2,2,1,2,2,2,2,0,0,-0.3827927306188175,-0.0924649289825575
0,0,1,1,-0.5652173913043478,1,1,2,2,2,2,2,1,2,2,1,3,0.14722797331492984,-0.3373456182201504
0,0,0,0,0.1956521739130435,1,2,1,2,1,1,2,1,1,1,0,0,0.1555095468138947,0.42732293057288134
0,0,0,1,0.4782608695652174,1,2,2,1,1,2,2,2,1,1,1,0,0.47665056360708546,1.025080428074322
0,0,1,1,-0.5217391304347826,1,1,1,2,2,1,1,2,2,2,0,3,-0.2640901771336554,-0.32293057288133115
1,0,0,1,0.7391304347826086,1,1,2,2,1,2,2,1,1,1,1,3,0.4692891649413389,1.3748641294436055
0,1,1,1,-0.6086956521739131,1,1,2,2,2,2,2,2,2,2,1,3,0.02116402116402127,-0.38706877056295996
0,0,0,0,-0.5434782608695652,0,0,1,1,2,2,2,1,2,2,0,0,-0.5879917184265011,-0.3624260462944725
1,0,1,1,0.2826086956521739,1,2,1,1,1,2,2,2,2,1,1,1,-0.19047619047619052,0.2986526017843725
1,0,0,0,0.9130434782608695,1,2,2,1,1,1,2,1,2,0,0,1,0.5521048999309869,1.6435850859723222
0,0,1,1,-0.6086956521739131,1,1,1,2,2,2,2,2,2,2,1,2,-0.45640671727628246,-0.3946410464038984
0,1,0,1,0.0,1,1,2,1,2,1,2,2,1,1,0,1,0.360708534621578,0.3672553782855141
0,0,1,1,0.043478260869565216,1,1,2,2,1,2,2,1,1,2,1,3,0.4416839199447895,0.4613616965399513
0,0,1,1,-0.43478260869565216,1,1,1,1,2,2,1,2,1,2,0,2,-0.10213940648723252,-0.24812699246419948
1,1,1,1,-0.2826086956521739,1,1,1,2,2,2,1,1,2,2,0,3,-0.20427881297446518,-0.10919980449230006
0,0,1,1,-0.6086956521739131,1,1,0,0,0,0,0,0,0,2,0,2,-0.9220151828847482,-0.4020236505956419
1,0,0,1,0.021739130434782608,1,2,2,2,1,2,1,1,2,2,1,0,0.4343225212790429,0.4103692031602214
1,0,0,1,0.43478260869565216,1,1,0,0,0,0,0,0,0,1,0,0,-0.9477800782148609,-0.13989743140816607
1,0,0,0,-0.13043478260869565,1,2,1,2,1,2,1,1,2,2,1,0,-0.01840349666436623,0.07411054939122692
1,0,1,1,-0.6086956521739131,1,1,2,2,2,1,2,2,2,2,1,3,0.08097538532321151,-0.386120412316985
0,0,0,0,-0.41304347826086957,1,1,1,2,1,2,2,2,2,1,0,2,-0.38555325511847255,-0.26916595539798216
0,0,0,0,0.45652173913043476,1,2,0,0,0,0,0,0,0,0,0,2,-0.8382792730618818,-0.03988211177496186
1,0,0,1,0.6739130434782609,1,2,2,1,1,2,2,2,1,2,1,0,0.4343225212790429,1.189905091224768
1,0,1,1,-0.6086956521739131,1,1,0,0,0,0,0,0,0,2,1,2,-0.9238555325511848,-0.4020528308493642
0,0,1,1,-0.5869565217391305,1,2,1,2,2,2,2,2,1,2,0,1,-0.1555095468138947,-0.3734561822015042
0,1,0,1,0.06521739130434782,1,2,2,2,2,2,2,2,2,2,1,3,0.08097538532321151,0.2641469517577455
1,0,0,1,0.08695652173913043,1,1,0,0,0,0,0,0,0,2,0,2,-0.9284564067172764,-0.21262921381101405
1,1,0,0,-0.10869565217391304,1,1,2,2,2,1,2,1,1,0,1,3,0.47941108810674027,0.25250403052254533
0,1,0,0,0.2608695652173913,1,2,2,2,1,1,1,1,1,1,1,3,0.7628249367379802,0.9153189036978675
1,1,0,1,0.2391304347826087,0,0,1,2,1,2,2,1,2,2,1,3,-0.5741890959282264,0.06982105209404797
0,0,0,0,0.1956521739130435,1,2,0,0,0,0,0,0,0,0,0,0,-0.8364389233954452,-0.12669336659882255
0,1,0,0,0.7608695652173914,1,2,2,1,2,1,1,1,1,0,1,1,0.7563837129054519,1.6635297893915186
1,1,0,1,0.8478260869565217,1,1,1,2,1,1,1,2,2,1,1,1,-0.1812744421440074,0.7522012853901764
0,0,0,1,0.9130434782608695,0,0,1,2,1,2,2,1,1,0,0,3,-0.38923395445134573,0.6177824466183732
0,0,1,0,0.10869565217391304,1,2,2,1,1,2,2,1,1,1,1,3,0.6128364389233955,0.6048118238388083
0,1,1,1,-0.21739130434782608,1,2,2,1,2,2,2,1,2,2,1,3,0.3699102829537611,0.07641578943528914
0,0,1,1,-0.6086956521739131,1,1,0,0,0,0,0,0,0,2,0,2,-0.9256958822176213,-0.4020820111030865
0,0,0,1,-0.2608695652173913,1,2,2,2,1,1,2,1,1,2,1,3,0.5898320680929376,0.10048949875619168
1,0,0,0,0.5434782608695652,1,2,2,1,1,2,2,1,1,2,1,1,0.6183574879227052,1.2394823422989663
0,0,1,1,0.2391304347826087,0,0,1,1,1,1,2,1,1,1,0,0,-0.1555095468138947,0.3249002400075869
1,0,1,1,0.30434782608695654,1,2,2,1,1,1,1,1,1,0,0,0,0.8198757763975155,1.0204261776056143
1,0,1,1,-0.34782608695652173,1,2,2,2,2,2,2,2,2,2,1,2,0.08281573498964803,-0.11633437652740387
0,0,1,1,0.8043478260869565,1,2,0,0,0,0,0,0,0,1,0,1,-0.8290775247296986,0.087839858767572
0,0,1,1,-0.6086956521739131,1,1,1,2,2,2,2,2,2,2,0,0,-0.44720496894409933,-0.3944951451352869
1,0,1,1,-0.5869565217391305,1,1,1,2,2,2,2,2,2,2,1,3,-0.4619277662755924,-0.38435500696678554
0,0,1,1,0.0,0,0,1,2,2,2,2,2,2,1,1,2,-0.8401196227283184,-0.17802143289635902
1,0,1,1,-0.08695652173913043,1,2,2,2,1,2,2,1,1,2,1,3,0.5475040257648953,0.28877508589937184
1,1,1,1,-0.17391304347826086,0,0,1,1,2,2,2,1,2,2,1,3,-0.5263400046008742,-0.16283311083389868
1,1,0,1,0.1956521739130435,1,1,2,1,2,2,2,2,1,2,1,3,0.23832528180354273,0.5103699326665645
1,0,0,0,-0.5,1,1,0,0,0,0,0,0,0,1,0,0,-0.9477800782148609,-0.3771912546779594
0,0,0,1,0.5652173913043478,1,2,2,2,2,1,1,1,1,1,1,3,0.6192776627559238,1.2678601390439088
0,0,0,0,0.6521739130434783,1,2,2,2,2,1,2,1,1,0,1,0,0.5337014032666206,1.3024971002122863
1,0,1,0,0.43478260869565216,1,1,0,0,0,0,0,0,0,1,0,0,-0.939498504715896,-0.13913874481138613
0,0,0,1,-0.41304347826086957,1,1,0,0,0,0,0,0,0,1,0,1,-0.9367379802162411,-0.3526944316780834
0,0,1,1,-0.13043478260869565,1,2,2,2,2,1,2,2,2,2,1,3,0.1932367149758454,0.1514382217553381
1,0,1,1,-0.6086956521739131,1,1,0,0,0,0,0,0,0,2,1,2,-0.9247757073844031,-0.40206742097622533
0,0,0,0,0.043478260869565216,1,2,2,1,2,1,2,1,2,1,0,1,0.5070163331032896,0.4913881776202043
1,1,0,0,0.5869565217391305,1,1,1,1,2,2,1,1,1,0,1,0,0.038647342995168976,0.7838472705520173
1,0,0,1,0.9130434782608695,1,1,1,2,1,1,1,1,1,0,1,0,0.1877156659765356,1.2567716426294326
1,0,1,1,0.3695652173913043,1,2,1,1,2,1,2,1,1,0,0,2,0.16011042097998626,0.6407035359172448
0,1,1,1,-0.30434782608695654,1,1,2,2,1,2,2,2,2,2,1,3,0.0717736369910284,-0.09449295661625778
1,0,0,1,-0.5869565217391305,1,1,0,0,0,0,0,0,0,2,0,1,-0.9321371060501495,-0.39280269041939314
1,0,0,1,0.9130434782608695,1,2,0,0,0,0,0,0,0,0,0,2,-0.8585231193926846,0.07994660013568815
0,0,0,0,0.2391304347826087,1,1,0,0,0,0,0,0,0,0,0,2,-0.9367379802162411,-0.17192275986839703
1,0,0,1,-0.45652173913043476,1,1,0,0,0,0,0,0,0,2,0,1,-0.9266160570508397,-0.36238227591388905
1,0,1,1,-0.3695652173913043,1,1,1,2,2,2,2,2,2,2,1,3,-0.4683689901081206,-0.25533451513360905
0,1,1,1,-0.5652173913043478,1,2,2,2,2,2,2,1,1,2,1,3,0.4481251437773176,-0.3100037204823496
0,1,1,1,-0.2391304347826087,1,2,2,2,2,2,2,1,1,2,1,3,0.4591672417759375,0.10342211425528343
0,0,0,1,0.9347826086956522,1,2,2,2,1,1,1,1,1,0,1,3,0.6938118242466069,1.8799305509961408
1,0,0,1,0.8913043478260869,1,2,1,1,1,1,1,1,1,0,1,0,0.44720496894409933,1.5935117705848452
1,0,1,1,0.391304347826087,1,1,1,2,2,1,1,1,1,0,0,2,0.07269381182424667,0.6163380240591192
1,1,1,1,0.0,1,2,1,1,1,2,2,2,2,2,1,1,-0.2199217851391765,0.0936175490045886
0,0,0,0,0.9347826086956522,1,1,0,0,0,0,0,0,0,0,0,3,-0.9192546583850932,0.010045302343903866
1,0,1,1,0.21739130434782608,0,0,1,2,1,1,1,2,2,2,0,1,-0.5410628019323671,0.05804681971709742
1,0,0,0,-0.4782608695652174,1,1,0,0,0,0,0,0,0,2,0,2,-0.9210950080515298,-0.3639871898686159
1,0,0,1,0.9130434782608695,1,2,2,1,1,2,2,1,2,1,0,2,0.4628479411088108,1.5928989852566766
1,0,1,1,0.4782608695652174,1,1,2,2,2,2,2,1,1,1,0,0,0.31377961812744415,0.8981025540017068
1,0,0,0,0.5,1,1,2,1,2,1,2,1,1,1,0,3,0.5484242005981136,1.1223673939844905
1,1,1,1,0.3695652173913043,1,1,2,2,1,2,2,1,1,1,0,0,0.4554865424430642,0.8830163628272746
0,0,0,0,0.1956521739130435,1,2,2,2,1,1,2,1,2,2,1,3,0.4444444444444446,0.6496035133025482
0,1,0,0,-0.41304347826086957,0,0,1,2,2,2,2,2,1,2,1,1,-0.661605705083966,-0.30216882235791037
1,1,0,1,0.9347826086956522,1,2,2,1,1,1,1,1,1,0,1,1,0.8125143777317692,2.023891332735138
0,0,1,1,-0.21739130434782608,1,1,2,2,2,2,2,1,2,2,1,1,0.15090867264780314,0.028297551047206326
1,1,0,1,-0.5652173913043478,1,1,2,2,2,2,1,1,2,2,1,2,0.2466068553025076,-0.3299484239015458
1,0,1,1,0.8695652173913043,1,1,1,1,2,1,1,1,1,0,1,0,0.2199217851391765,1.2130742126802792
1,0,1,1,0.5434782608695652,1,1,0,0,0,0,0,0,0,0,0,2,-0.927536231884058,-0.09299017354955899
0,1,1,1,-0.3695652173913043,0,0,1,2,2,1,1,2,1,2,1,3,-0.4941338854382333,-0.25421107536530024
1,0,0,0,-0.45652173913043476,1,1,0,0,0,0,0,0,0,2,0,0,-0.9100529100529101,-0.36719701777806957
0,1,0,1,-0.13043478260869565,1,1,2,1,1,2,2,2,1,2,1,3,0.3588681849551415,0.18266109323820567
0,0,1,1,-0.4782608695652174,1,1,2,1,2,2,2,2,2,2,0,2,0.07085346215780988,-0.2522705884927669
1,0,1,1,-0.5,1,1,2,2,2,2,2,2,2,2,1,2,-0.02300437083045779,-0.28588624078086355
0,0,1,1,0.34782608695652173,1,1,0,0,0,0,0,0,0,1,0,1,-0.9505406027145158,-0.15489608182143144
1,0,0,0,0.9347826086956522,1,2,1,1,1,1,1,2,1,0,0,1,0.19047619047619038,1.291700406335033
1,0,1,1,-0.6086956521739131,1,1,0,0,0,0,0,0,0,2,1,2,-0.9229353577179664,-0.40203824072250305
1,0,0,0,-0.13043478260869565,1,2,0,0,0,0,0,0,0,0,0,2,-0.8585231193926846,-0.22541016494138416
0,0,0,1,0.9347826086956522,1,1,2,2,2,1,2,1,1,2,1,3,0.4444444444444446,1.5609174271770292
1,0,0,0,0.8260869565217391,1,2,1,1,2,2,2,1,1,0,1,3,0.09201748332183116,1.1179903559261446
1,0,0,0,0.30434782608695654,0,0,1,1,1,2,1,1,2,1,1,1,-0.35426731078904994,0.21986591673414596
0,0,1,1,-0.6086956521739131,1,1,1,2,2,2,2,2,2,2,1,3,-0.45732689210950084,-0.3946556365307596
0,1,0,1,0.6739130434782609,1,2,2,2,1,1,2,1,1,1,1,3,0.6229583620887967,1.4418911722437424
0,0,1,1,-0.5869565217391305,1,1,2,2,2,1,1,2,2,2,1,3,0.17207269381182413,-0.36349112555533664
1,0,1,1,-0.6086956521739131,1,1,2,2,2,1,2,2,2,2,0,3,0.09293765815504941,-0.3859307406677901
0,0,0,1,0.9347826086956522,1,2,1,1,1,1,1,2,1,0,0,1,0.15366919714745791,1.2737253700420923
1,0,0,0,0.06521739130434782,1,2,2,1,2,2,2,1,2,2,0,3,0.3515067862893949,0.4387761801588865
1,0,1,1,0.6956521739130435,1,2,1,1,1,1,1,1,1,0,0,3,0.3524269611226134,1.1411157070010722
1,0,0,0,0.7608695652173914,1,2,2,1,1,2,1,1,1,0,0,1,0.732459167241776,1.6338534713559334
1,0,0,0,-0.32608695652173914,1,1,0,0,0,0,0,0,0,1,0,2,-0.9376581550494595,-0.3220405751428008
1,0,1,1,-0.34782608695652173,1,1,2,2,2,2,2,2,1,2,1,3,0.1840349666436623,-0.1127306151926991
0,0,0,1,-0.08695652173913043,1,1,0,0,0,0,0,0,0,1,1,1,-0.9118932597193466,-0.2634903960489936
1,0,1,1,0.3695652173913043,1,1,1,2,2,1,1,2,2,0,0,0,-0.2972164711295146,0.3099015895943215
0,0,1,1,-0.5434782608695652,1,1,1,2,2,2,2,2,2,2,1,3,-0.4527260179434093,-0.34968886554468587
0,0,1,1,0.391304347826087,1,1,0,0,0,0,0,0,0,0,0,1,-0.9210950080515298,-0.13280662975364568
0,0,0,0,0.5217391304347826,1,1,1,1,1,2,1,1,2,0,1,2,-0.014722797331492931,0.6803303204721364
0,0,0,1,-0.43478260869565216,1,1,1,2,2,1,2,1,1,2,1,2,-0.008281573498964856,-0.24328307034629665
1,0,0,0,0.8913043478260869,1,2,2,1,1,1,2,1,1,1,1,0,0.6928916494133887,1.9061781892193552
0,0,1,1,0.45652173913043476,1,1,2,1,1,1,1,2,2,1,1,0,0.360708534621578,0.919564630614463
0,0,1,1,-0.43478260869565216,1,1,2,2,2,1,2,2,2,2,1,3,0.060731538992408504,-0.2024598953887904
1,0,0,1,0.8913043478260869,1,1,0,0,0,0,0,0,0,0,0,1,-0.9330572808833679,-0.0001386062051809275
0,0,1,1,0.8260869565217391,1,2,2,1,1,1,1,1,1,1,1,1,0.880607315389924,1.86929434851436
0,0,1,1,-0.6086956521739131,1,1,0,0,0,0,0,0,0,2,1,1,-0.9358178053830228,-0.40224250249855914
1,0,0,0,0.8043478260869565,1,2,2,2,2,2,2,2,2,1,1,1,0.06901311249137336,1.0099650566461675
1,0,0,0,0.6304347826086957,1,1,0,0,0,0,0,0,0,0,0,0,-0.9238555325511848,-0.06926662727332414
1,0,0,0,-0.6304347826086957,0,0,1,1,2,1,1,1,2,0,1,1,-0.33034276512537386,0.0
1,0,1,1,-0.5869565217391305,1,1,2,2,2,2,2,2,2,2,0,3,-0.01564297216471119,-0.365621284077065
1,0,1,1,0.2608695652173913,1,1,0,0,0,0,0,0,0,0,1,2,-0.9321371060501495,-0.17148505606256242
1,1,1,1,-0.5434782608695652,1,1,2,2,2,2,2,1,2,2,1,3,0.15366919714745791,-0.3225366394560801
0,0,1,1,-0.13043478260869565,1,1,0,0,0,0,0,0,0,1,0,1,-0.9266160570508397,-0.2896213132573187
0,1,0,1,0.6956521739130435,1,2,1,2,1,2,2,2,1,1,0,1,-0.11870255348516223,0.730812159411726
1,0,1,0,-0.45652173913043476,1,1,0,0,0,0,0,0,0,2,0,2,-0.9284564067172764,-0.36023752726529956
0,0,1,0,-0.6086956521739131,1,1,2,2,1,2,2,2,2,2,1,3,0.08925695882217612,-0.3859891011752347
1,0,1,1,-0.15217391304347827,1,2,0,0,0,0,0,0,0,0,0,2,-0.8143547273982057,-0.2311732650515396
0,0,1,1,-0.5869565217391305,1,1,1,1,2,2,2,2,2,2,1,3,-0.4177593742811135,-0.38099927778872034
1,0,0,1,0.5652173913043478,1,2,2,2,2,1,2,2,2,2,1,3,0.13342535081665516,0.8929230589659976
0,0,0,0,0.6739130434782609,1,2,2,2,2,2,2,2,2,2,0,1,0.07085346215780988,0.8915078166604659
1,0,0,0,0.4782608695652174,1,2,2,1,2,2,1,1,2,1,1,2,0.45364619277662765,1.0510508538871746
1,0,1,1,-0.4782608695652174,1,1,2,2,2,2,2,1,2,2,1,2,0.180354267310789,-0.25428402599960603
1,1,1,1,-0.5869565217391305,1,1,2,2,2,2,2,2,2,2,1,3,-0.016563146997929712,-0.3695606183295763
1,0,1,1,0.13043478260869565,1,2,2,2,1,2,1,2,2,2,0,0,0.27237175063262015,0.4433574799932885
1,0,1,1,0.8913043478260869,1,2,1,1,1,1,1,1,1,0,0,0,0.35426731078904994,1.4499886926516825
0,0,1,1,-0.6086956521739131,1,1,2,2,2,2,2,1,1,2,1,3,0.3450655624568668,-0.3819330459078341
1,0,0,0,0.021739130434782608,1,2,0,0,0,0,0,0,0,0,1,2,-0.8355187485622269,-0.17758372909052444
1,0,1,1,-0.45652173913043476,1,1,1,1,2,2,2,2,2,2,1,3,-0.3800322061191626,-0.30130800487310233
0,1,1,1,-0.5217391304347826,1,1,2,2,2,2,2,2,2,2,1,2,-0.004600874166091558,-0.31112716025065834
1,0,1,1,-0.43478260869565216,1,1,1,2,1,2,1,1,2,2,0,2,-0.07821486082355648,-0.22689835788122176
0,0,1,1,-0.391304347826087,1,1,2,2,1,2,2,2,2,2,1,3,0.07453416149068318,-0.16731227978027266
0,0,0,0,0.7391304347826086,0,0,1,2,1,1,1,2,2,0,0,1,-0.573268921095008,0.2909052444211003
0,0,0,0,0.21739130434782608,1,2,0,0,0,0,0,0,0,0,1,2,-0.859443294225903,-0.1442452892127897
1,0,0,0,-0.2608695652173913,1,2,2,1,2,1,2,1,2,2,0,3,0.439843570278353,0.061008615469911515
1,0,1,1,-0.32608695652173914,1,2,1,2,1,2,2,2,2,1,1,2,-0.29905682079595125,-0.18235470057412145
1,0,0,1,0.6956521739130435,1,1,2,1,1,2,1,2,1,1,0,1,0.4269611226132966,1.302190707548202
1,0,0,0,0.9347826086956522,1,2,2,1,1,1,1,1,1,0,1,1,0.8299976995629169,1.9907571546334593
0,1,0,1,0.2391304347826087,1,1,1,2,2,2,2,2,1,1,0,3,-0.2705314009661836,0.2582963108864232
1,0,0,0,-0.6086956521739131,1,1,0,0,0,0,0,0,0,2,1,0,-0.9266160570508397,-0.4020966012299476
1,0,1,1,0.391304347826087,0,0,1,1,1,2,1,2,2,1,0,0,-0.5677478720956982,0.11687421122126658
0,0,0,0,0.10869565217391304,1,1,2,2,2,2,2,1,2,2,0,3,0.14354727398205655,0.3402928238461034
